node,adap_betweenness,adap_degree,betweenness,degree,random,seamless_mavg
105,0.6830532786885246,0.7140983606557377,0.6823770491803279,0.7745901639344263,0.5095286885245902,0.692296106557377
106,0.028688524590163935,0.06137295081967213,0.03073770491803279,0.06557377049180328,0.5014139344262295,0.03306557377049181
107,0.4405737704918033,0.3222131147540984,0.39139344262295084,0.3852459016393443,0.5132581967213115,0.34262807377049187
108,0.5840983606557377,0.5168032786885246,0.4139344262295082,0.4713114754098361,0.4350614754098361,0.5588268442622952
109,0.3237704918032787,0.35518442622950824,0.29508196721311475,0.3176229508196721,0.46223360655737705,0.36772131147540976
110,0.44672131147540983,0.36635245901639346,0.38729508196721313,0.26639344262295084,0.5073360655737705,0.44280020491803285
111,0.8014959016393443,0.766311475409836,0.5573770491803279,0.4016393442622951,0.5170081967213115,0.7170594262295082
112,0.8040983606557377,0.8108811475409836,0.6598360655737705,0.5122950819672132,0.5107377049180328,0.8150133196721312
113,0.14549180327868852,0.06274590163934426,0.14754098360655737,0.06147540983606558,0.447827868852459,0.08784221311475413
114,0.8183811475409837,0.8320901639344263,0.9344262295081968,0.9713114754098361,0.4766188524590164,0.8147407786885248
115,0.8360245901639345,0.7865983606557377,0.6290983606557378,0.5758196721311476,0.474016393442623,0.7885348360655738
116,0.8020696721311477,0.8229713114754099,0.8360655737704918,0.7766393442622951,0.4755532786885246,0.8127971311475409
117,0.6823360655737706,0.721127049180328,0.6331967213114754,0.6352459016393442,0.5128483606557378,0.7408883196721312
118,0.525594262295082,0.5402049180327869,0.5061475409836066,0.36885245901639346,0.5086065573770492,0.4764549180327869
119,0.0778688524590164,0.05737704918032787,0.059426229508196725,0.05737704918032787,0.5492622950819673,0.06444672131147541
120,0.1598360655737705,0.10860655737704919,0.1639344262295082,0.11885245901639345,0.5489549180327868,0.11004610655737705
121,0.7984836065573772,0.840922131147541,0.8790983606557378,0.6864754098360656,0.46606557377049185,0.8245000000000001
122,0.1434426229508197,0.09405737704918032,0.14139344262295084,0.0860655737704918,0.4908196721311476,0.10169262295081968
123,0.8155532786885247,0.6322131147540984,0.709016393442623,0.778688524590164,0.4897336065573771,0.6305071721311475
124,0.8087500000000001,0.8126639344262295,0.8688524590163935,0.8852459016393444,0.5032786885245901,0.7981629098360655
125,0.0020491803278688526,0.006147540983606557,0.0020491803278688526,0.006147540983606557,0.5330327868852459,0.0042756147540983615
126,0.03073770491803279,0.010245901639344263,0.022540983606557378,0.010245901639344263,0.4835040983606557,0.010574795081967217
127,0.8042213114754099,0.8182786885245902,0.8135245901639344,0.6372950819672132,0.5234836065573771,0.8284221311475412
