label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
US Power Grid — San Francisco,adap_betweenness,,59,0.437037037037037,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,60,0.4444444444444445,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,61,0.4518518518518519,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,62,0.4592592592592592,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,63,0.4666666666666667,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,64,0.4740740740740741,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,65,0.4814814814814815,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,66,0.4888888888888889,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,67,0.4962962962962963,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,68,0.5037037037037038,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,69,0.5111111111111112,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,70,0.5185185185185185,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,71,0.5259259259259259,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,72,0.5333333333333333,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,73,0.5407407407407407,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,74,0.5481481481481482,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,75,0.5555555555555556,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,76,0.562962962962963,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,77,0.5703703703703704,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,78,0.5777777777777778,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,79,0.5851851851851853,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,80,0.5925925925925926,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,81,0.6,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,82,0.6074074074074074,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,83,0.6148148148148148,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,84,0.6222222222222222,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,85,0.6296296296296297,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,86,0.6370370370370371,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,87,0.6444444444444445,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,88,0.6518518518518519,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,89,0.6592592592592593,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,90,0.6666666666666667,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
