seamless_id,original_id,lat,lon
257,LBB,33.66366666,-101.82055555
258,LBE,40.2731005,-79.41032555
259,LBF,41.12621277,-100.68365305
260,LBL,37.04392111,-100.95996861
261,LCH,30.12609444,-93.22341277
262,LCK,39.813787,-82.92781372
263,LEX,38.03674166,-84.60861722
264,LFT,30.20502777,-91.98775
265,LGA,40.77724222,-73.87260555
266,LGB,33.81792972,-118.15189055
267,LGU,41.79177055,-111.85164722
268,LIH,21.97598333,-159.33895777
269,LIT,34.72944138,-92.22477722
270,LMT,42.15614388,-121.73320472
271,LNK,40.85089138,-96.75912111
272,LNS,40.12236111,-76.29436111
273,LNY,20.78561111,-156.95141805
274,LRD,27.54419444,-99.46158333
275,LRU,32.28941388,-106.92196444
276,LSE,43.87926566,-91.25663361
277,LUK,39.10297722,-84.41760583
278,LWB,37.85830666,-80.3994825
279,LWS,46.37449861,-117.01539638
280,LYH,37.32538888,-79.20122222
281,MAF,31.94252777,-102.20191666
282,MBL,44.272465,-86.24690083
283,MBS,43.53292694,-84.07963583
284,MCI,39.29761111,-94.71388888
285,MCK,40.20629222,-100.59209388
286,MCN,32.69283333,-83.64922222
287,MCO,28.42938888,-81.309
288,MCW,43.15780555,-93.33125
289,MDH,37.77808333,-89.25202777
290,MDT,40.19319166,-76.76261916
291,MDW,41.78597222,-87.75241666
292,MEI,32.33286166,-88.75157222
293,MEM,35.04241138,-89.97667916
294,MFD,40.82141666,-82.51663888
295,MFE,26.17583333,-98.23861111
296,MFR,42.37496472,-122.8732875
297,MGM,32.30063888,-86.39397222
298,MGW,39.64359527,-79.91754694
299,MHK,39.14141666,-96.67155555
300,MHT,42.93280555,-71.43575
301,MIA,25.79536111,-80.29011583
302,MIE,40.24247222,-85.39575
303,MKC,39.122935,-94.59282333
304,MKE,42.94693194,-87.89706444
305,MKG,43.16767277,-86.23543805
306,MKK,21.15288583,-157.09625611
307,MKL,35.59988055,-88.91561194
308,MLB,28.10275,-80.64525
309,MLI,41.44820916,-90.50777
310,MLU,32.51055583,-92.03613361
311,MMH,37.62405555,-118.83875
312,MOB,30.69141666,-88.24283333
313,MOT,48.25763888,-101.27802777
314,MQY,36.00897027,-86.52008972
315,MRY,36.58695222,-121.84278305
316,MSL,34.74530555,-87.61022222
317,MSN,43.13987913,-89.33750447
318,MSO,46.91630555,-114.09055555
319,MSP,44.88197222,-93.22177777
320,MSS,44.93624111,-74.84511972
321,MSV,41.70163888,-74.79502777
322,MSY,29.99327222,-90.2590275
323,MTH,24.72619444,-81.05136111
324,MTJ,38.50980555,-107.89425
325,MTO,39.47788888,-88.27997222
326,MVY,41.3934175,-70.61387444
327,MWA,37.75497222,-89.01108333
328,MWH,47.20858333,-119.31913888
329,MYR,33.67974111,-78.92832138
330,NYL,32.65657388,-114.60598722
