seamless_id,original_id,lat,lon
432,NLD_707,52.109989799999994,5.125541200000001
433,NLD_708,52.067224200000005,5.142401
434,NLD_724,52.0879425,5.131165600000001
435,NLD_726,52.12614999999999,4.433836599999999
436,NLD_73,52.0200045,5.549098000000001
437,NLD_731,52.1467153,4.492878899999999
438,NLD_732,52.1471157,4.456479999999999
439,NLD_735,52.16597280000001,4.482017
440,NLD_74,52.0270322,5.675520700000001
441,NLD_740,52.2152104,4.516935800000001
442,NLD_741,52.2253531,4.4840277
443,NLD_758,52.1395977,5.5905582
444,NLD_760,52.1532247,5.3704169
445,NLD_766,52.1611297,5.598359599999999
446,NLD_767,52.1664146,5.4579504
447,NLD_77,52.043282700000006,5.668063200000001
448,NLD_771,52.17486040000001,5.403859300000001
449,NLD_774,52.1925513,5.4336126
450,NLD_776,52.2220274,5.4935229
451,NLD_777,52.26549789999998,5.5758773
452,NLD_778,52.3011045,5.6144134
453,NLD_78,52.045437500000006,5.5759308
454,NLD_780,52.33752049999999,5.620270499999999
455,NLD_785,52.128078299999984,5.6030939
456,NLD_789,52.5076375,5.472498199999999
457,NLD_792,52.370907300000006,5.784461700000001
458,NLD_793,52.53430099999999,5.721097
459,NLD_794,52.53296669999999,5.9132266000000016
460,NLD_8,51.4650718,4.037728499999999
461,NLD_81,52.06409660000001,5.3706605000000005
462,NLD_813,51.99504760000001,5.980949300000001
463,NLD_816,52.00989439999999,6.030275100000001
464,NLD_823,52.0807573,6.449920799999998
465,NLD_824,51.9372258,6.458489
466,NLD_831,52.3095969,4.762072099999998
467,NLD_836,52.3369026,4.8897882
468,NLD_84,52.02808229999999,5.531551499999999
469,NLD_842,52.3383393,4.857592400000001
470,NLD_845,52.338780400000005,4.873127799999999
471,NLD_852,52.3411785,4.891560500000001
472,NLD_855,52.346385000000005,4.834395
473,NLD_858,52.352471300000005,4.834302600000001
474,NLD_859,52.3539577,4.890648700000001
475,NLD_860,52.35456010000001,4.9118953
476,NLD_861,52.36068659999999,4.8910469
477,NLD_863,52.3626163,4.8747145000000005
478,NLD_872,52.29286640000001,4.6987152000000005
479,NLD_874,52.3031143,4.566194499999999
480,NLD_878,52.3595052,4.6067862
481,NLD_880,52.382859100000005,4.6712477
482,NLD_882,52.3879011,4.637895
483,NLD_886,52.391032800000005,4.6067926
484,NLD_889,52.4043228,4.6277708
485,NLD_891,52.419358900000006,4.6315417000000005
486,NLD_892,52.43410160000001,4.6326711000000005
487,NLD_893,52.4427092,4.6387782
488,NLD_894,52.478441100000005,4.6567712
489,NLD_898,52.494622199999995,4.686146099999999
490,NLD_901,52.5214311,4.702590000000001
491,NLD_902,52.54521140000001,4.6591055
492,NLD_903,52.599937800000006,4.700938999999999
493,NLD_907,52.3756476,4.5314668000000005
494,NLD_923,51.9140336,4.4819906
495,NLD_925,51.917866800000006,4.480388400000001
496,NLD_929,51.9197652,4.488860300000001
497,NLD_934,51.92141030000001,4.5338512
498,NLD_939,51.9232371,4.4785118
499,NLD_940,51.92335160000001,4.4970223
500,NLD_943,51.9249857,4.5130469
501,NLD_945,51.92588799999998,4.5058468
502,NLD_948,51.9422401,4.4815868000000005
503,NLD_952,51.9603316,4.5356539
504,NLD_953,51.96149069999999,4.5428775
505,NLD_96,51.95790679999999,5.5783078999999995
506,NLD_965,51.910138800000006,4.3615059
507,NLD_968,51.85494619999999,4.3625084
508,NLD_970,51.860616799999995,4.366781099999999
509,NLD_972,51.909162300000006,4.3719035
510,NLD_975,51.86261260000001,4.376786299999999
511,NLD_977,51.88490650000001,4.3817128
512,NLD_979,51.92267479999999,4.383188700000001
513,NLD_982,51.9155498,4.3846339
514,NLD_983,51.921201999999994,4.3940136
515,NLD_986,51.8617402,4.3958008
516,NLD_987,51.92177370000001,4.4086615
517,NLD_996,51.8591157,4.4194958
