label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
EU Power Grid,adap_degree,,13130,0.1003209046454767,0.001558756112469393,0.00036803621011471417,3.680362101147141e-05,0.001203621638141765,0.00018861310114825952,1.886131011482595e-05,100
EU Power Grid,adap_degree,,13260,0.1013141809290953,0.001543551344743232,0.00036753193599784644,3.6753193599784647e-05,0.001192924816625872,0.000189732785322563,1.8973278532256293e-05,100
EU Power Grid,adap_degree,,13390,0.1023074572127139,0.001505883251833696,0.00035492647578780676,3.549264757878067e-05,0.001170919926650322,0.00018974123879380818,1.8974123879380815e-05,100
EU Power Grid,adap_degree,,13520,0.1033007334963325,0.001481662591686996,0.00035057610599669917,3.505761059966992e-05,0.001156402811735894,0.0001839179417768264,1.8391794177682636e-05,100
EU Power Grid,adap_degree,,13650,0.1042940097799511,0.0014598869193153579,0.00033969184554689984,3.396918455468999e-05,0.001145323960880149,0.00018792731058883994,1.8792731058884e-05,100
EU Power Grid,adap_degree,,13780,0.1052872860635696,0.001443306845965725,0.0003439515823713613,3.4395158237136134e-05,0.001130348410757899,0.00018401552943786233,1.840155294378623e-05,100
EU Power Grid,adap_degree,,13910,0.1062805623471882,0.0014135085574571659,0.00032630753693390935,3.263075369339094e-05,0.001104370415647877,0.0001747641561341129,1.7476415613411284e-05,100
EU Power Grid,adap_degree,,14040,0.1072738386308068,0.001390892420537851,0.00031656981060551007,3.165698106055101e-05,0.0010943612469437218,0.0001711620124536363,1.7116201245363632e-05,100
EU Power Grid,adap_degree,,14170,0.1082671149144254,0.001379889975550076,0.0003231131468336299,3.231131468336299e-05,0.001081830684596535,0.0001628511356650871,1.628511356650871e-05,100
EU Power Grid,adap_degree,,14300,0.109260391198044,0.00136865831295839,0.00031480224456350604,3.148022445635061e-05,0.001078010391198001,0.00016098285048942167,1.609828504894217e-05,100
EU Power Grid,adap_degree,,14430,0.1102536674816625,0.001354599633251789,0.00031375083142674,3.137508314267399e-05,0.001062958435207782,0.00015343667746227086,1.5343667746227085e-05,100
EU Power Grid,adap_degree,,14560,0.1112469437652811,0.0013370262836185378,0.0003197900562794505,3.197900562794505e-05,0.001055241442542746,0.00014693308519572894,1.4693308519572892e-05,100
EU Power Grid,adap_degree,,14690,0.1122402200488997,0.001305012224938833,0.0002842981187130694,2.8429811871306943e-05,0.0010448502444987359,0.00014715156584062667,1.471515658406267e-05,100
EU Power Grid,adap_degree,,14820,0.1132334963325183,0.001299969437652769,0.000284020085528324,2.8402008552832403e-05,0.001035299511002402,0.0001466462776965479,1.4664627769654789e-05,100
EU Power Grid,adap_degree,,14950,0.1142267726161369,0.001288279339853257,0.00028535376747334146,2.853537674733414e-05,0.001020935207823918,0.00013641459082125272,1.3641459082125266e-05,100
EU Power Grid,adap_degree,,15080,0.1152200488997554,0.001274449877750568,0.00028949413634476995,2.8949413634476995e-05,0.001015510391198001,0.00013344416023646223,1.3344416023646227e-05,100
EU Power Grid,adap_degree,,15210,0.116213325183374,0.001262072127139322,0.00028218995683019636,2.8218995683019635e-05,0.001007029339853257,0.00012822451876499404,1.2822451876499406e-05,100
EU Power Grid,adap_degree,,15340,0.1172066014669926,0.001212561124694337,0.00024488797366665024,2.448879736666502e-05,0.000990372860635653,0.00010889020188986578,1.0889020188986578e-05,100
EU Power Grid,adap_degree,,15470,0.1181998777506112,0.0011918551344742888,0.0002430946830623227,2.4309468306232274e-05,0.000978377139364257,0.00010172605670604553,1.0172605670604551e-05,100
EU Power Grid,adap_degree,,15600,0.1191931540342298,0.0011909382640586412,0.0002420132149586622,2.420132149586622e-05,0.000975015281173548,0.00010008108191791102,1.0008108191791104e-05,100
EU Power Grid,adap_degree,,15730,0.1201864303178484,0.001168474938875266,0.00024159766642439649,2.4159766642439646e-05,0.0009634779951099789,9.597619596047828e-05,9.597619596047827e-06,100
EU Power Grid,adap_degree,,15860,0.1211797066014669,0.001153346577017076,0.00023868072470777284,2.3868072470777286e-05,0.000955073349633205,8.796484323963887e-05,8.796484323963887e-06,100
EU Power Grid,adap_degree,,15990,0.1221729828850855,0.001143948655256686,0.00023935351903494906,2.3935351903494907e-05,0.0009522463325182899,8.761997004781034e-05,8.761997004781032e-06,100
EU Power Grid,adap_degree,,16120,0.1231662591687041,0.0011371485330072969,0.00023883800013622985,2.3883800013622987e-05,0.000946286674816578,8.479299022598585e-05,8.479299022598584e-06,100
EU Power Grid,adap_degree,,16250,0.1241595354523227,0.00111781784841072,0.00020515503355062633,2.0515503355062634e-05,0.000941473105134428,8.404701605781845e-05,8.404701605781845e-06,100
EU Power Grid,adap_degree,,16380,0.1251528117359413,0.001104752444987736,0.00019908252465003016,1.9908252465003018e-05,0.000933068459657654,7.59047308059476e-05,7.590473080594764e-06,100
