node,original_id,lat,lon,degree,betweenness,community_id,adap_degree_frac,betweenness_frac,random_frac,seamless_mavg,adap_betweenness_frac,regression_residual
31829,ITA.8_1_625,42.3642836,12.9969749,2,0.0036261859961685,81,0.5116692286322808,0.1613112325215297,0.5073729048986017,0.503715964441152,0.3171627002500232,-0.027872529027742732
31830,ITA.8_1_626,42.379691,13.0176284,2,0.0035896027383117,81,0.4836877488656357,0.1621816834892119,0.496236318177609,0.4988508473006759,0.3166446893230855,-0.032739900940238764
31831,ITA.8_1_629,42.3808859,12.439824699999996,2,0.0402578476415246,81,0.7837605333827207,0.0211130660246319,0.4990958422076118,0.7006523474395776,0.5967432169645338,0.1713216093091291
31832,ITA.8_1_63,41.842843,12.5861303,1,0.0,81,0.7204809704602279,0.9789610149087878,0.5117929437910917,0.6987317992406705,0.8097644226317252,0.06068222144028035
31833,ITA.8_1_630,42.3877484,12.9427152,2,0.0036629594232609,81,0.5020950087971108,0.1604222613204926,0.519281970552829,0.5016342439114733,0.3315919992591907,-0.02995198306451341
31834,ITA.8_1_631,42.391603100000005,13.0291782,2,0.0035531704655892,81,0.5260196314473562,0.1630706546902491,0.4971671451060283,0.508195490323178,0.3505544957866469,-0.023397503383940976
31835,ITA.8_1_634,42.41206979999999,12.7791706,2,0.003773458931496,81,0.523669969441615,0.1572738216501528,0.4916399666635799,0.501836864524493,0.3261246411704787,-0.029742551926297378
31836,ITA.8_1_637,42.225053399999986,12.4902148,2,0.0003094625338645,81,0.5194419853690156,0.5225854245763497,0.4916195944068895,0.4951347717381239,0.4530282433558663,-0.03665814461979133
31837,ITA.8_1_64,41.86899539999999,12.586563699999996,2,0.000481427963721,81,0.4168989721270488,0.4354292064080007,0.4954610612093712,0.4305056116307065,0.5043757755347718,-0.10127670581223064
31838,ITA.8_1_640,42.4058983,12.862605399999998,2,0.0036997858466499,81,0.4890425039355495,0.1593295675525511,0.4698807296971942,0.5022765626446893,0.3102246504305954,-0.029307394572016143
31839,ITA.8_1_642,42.263048399999995,12.457117599999997,2,0.0003449655934175,81,0.5067304380035188,0.4996573756829336,0.5100490786183906,0.5070832391888138,0.4100153717936846,-0.024707488974008984
31840,ITA.8_1_643,42.2975663,12.5229418,2,0.0,81,0.7358446152421521,0.9789795351421428,0.5157860913047504,0.666478405407908,0.8173899435132883,0.13466641564036574
31841,ITA.8_1_645,42.2107646,12.479007500000002,2,0.0002739805699247,81,0.4719966663579961,0.5482359477729419,0.4549156403370682,0.5083115010649133,0.4471312158533197,-0.023483602187887587
31842,ITA.8_1_647,42.103447,12.6323797,2,0.0400095471283107,81,0.5190967682192796,0.021372349291601,0.5081807574775442,0.4983156958977682,0.3506635799611075,-0.03103034598315385
31843,ITA.8_1_650,42.3500464,12.340095300000002,2,0.000296290803738,81,0.53557421983517,0.5334938420224095,0.4880455597740532,0.5561116029261969,0.4929139735160663,0.024317874742045165
31844,ITA.8_1_651,42.39582719999999,12.7954231,2,0.0037366155287109,81,0.5061090841744607,0.1583479951847393,0.5486796925641263,0.498980618575794,0.3142820631539957,-0.03260106868078538
31845,ITA.8_1_652,42.1433787,12.490768999999998,2,0.0001676489031331,81,0.5603942957681267,0.649282340957496,0.5036892304843041,0.5038264283729974,0.5255214371701084,-0.027975228524316553
31846,ITA.8_1_653,42.4047288,12.2689893,2,0.0001851920428792,81,0.5684872673395686,0.6320585239374016,0.5181716825632003,0.5086530141679785,0.5499246226502454,-0.02314756147569752
31847,ITA.8_1_654,42.27308909999999,12.6079345,2,0.0401158662749416,81,0.6259792573386425,0.0212982683581813,0.5050726919159182,0.4579701083433651,0.3912697471988147,-0.07136938066471127
31848,ITA.8_1_655,42.4414465,12.1767962,2,3.704115272067267e-05,81,0.4247569219372164,0.8677470136123715,0.4812290026854338,0.4083352625243078,0.6863631817760903,-0.12347444424932857
31849,ITA.8_1_656,41.8646724,12.667093299999998,2,0.0001481563784482,81,0.5432306695064358,0.6755069913880914,0.5230426891378831,0.4970352162237244,0.5547832206685804,-0.03476764207559235
31850,ITA.8_1_659,41.92391329999999,12.6675535,2,0.0010183561303383,81,0.5455247708121123,0.3093804981942772,0.4525974627280303,0.4933107046948791,0.4826215390313918,-0.038438519724698195
31851,ITA.8_1_660,41.8261015,12.6698558,2,0.0306026208267393,81,0.7217686822853968,0.0308361885359755,0.4922824335586628,0.7042273173441985,0.5045893138253542,0.174301489094824
31852,ITA.8_1_663,41.806960200000006,12.6779673,1,0.0,81,0.7711480692656727,0.9789980553754978,0.5061283452171498,0.7706234003148441,0.8181950180572276,0.13257382251445393
31853,ITA.8_1_664,41.865082599999994,12.6806975,2,0.0001111193419447,81,0.4650945457912769,0.7269561996481155,0.4899324011482545,0.4957821372349291,0.6198848041485323,-0.0360230038045945
31854,ITA.8_1_667,41.8655206,12.6876098,2,7.408093336893888e-05,81,0.5963950365774608,0.7900361144550422,0.4752041855727382,0.5242334568015558,0.6259803685526437,-0.007573967062741049
31855,ITA.8_1_670,41.865673,12.698087199999998,2,3.704115272067267e-05,81,0.3546802481711269,0.8677655338457264,0.4636890452819705,0.4023459764793037,0.6631884433743865,-0.12946373029433267
31856,ITA.8_1_675,41.949648499999995,12.720957899999998,2,0.0009814870011955,81,0.4636334845819057,0.3148624872673395,0.5299370312065932,0.5123828224835633,0.4604035558848042,-0.019368674327420843
31857,ITA.8_1_677,41.8385419,12.7560517,2,0.0305311381525847,81,0.5790078710991758,0.0309658301694601,0.472309102694694,0.5236156773775351,0.4363235484767108,-0.006314556634011592
31858,ITA.8_1_678,41.8206929,12.826860199999995,2,0.0304954313402793,81,0.4316081118622095,0.03100287063617,0.4775910732475229,0.5205981479766645,0.414971201037133,-0.009334286788068802
31859,ITA.8_1_680,41.8656873,12.7076557,1,0.0,81,0.7522613204926382,0.9790165756088528,0.5274427261783499,0.7155125289378645,0.8121809426798777,0.07746295113747437
31860,ITA.8_1_683,41.8327285,12.7283952,2,0.0305668629390386,81,0.4043817020094453,0.0309287897027502,0.4764587461802018,0.4111485970923233,0.4506821001944625,-0.11877943505821809
31861,ITA.8_1_684,41.625287,13.328640399999998,3,5.522328455408516e-05,81,0.0796547828502639,0.822946569126771,0.4755618112788221,0.1077380590795444,0.4858235021761274,-0.3178329390239766
31862,ITA.8_1_685,41.62687900000001,13.5932477,2,0.0003674312388293,81,0.5375049541624225,0.4905639411056579,0.4964476340401889,0.4982615427354385,0.3551399203629966,-0.033527800780098815
31863,ITA.8_1_686,41.641352600000005,13.3497235,1,0.0,81,0.7648504491156588,0.9790350958422076,0.4997990554680989,0.7614556625613482,0.8097668302620613,0.12340608476095805
31864,ITA.8_1_688,41.656227599999994,13.247089,2,9.158400370052687e-05,81,0.7779244374479118,0.7548661913140106,0.4633397536808963,0.7359250208352626,0.8113516066302435,0.20411867575496567
31865,ITA.8_1_69,42.06402949999999,12.5958348,2,0.0399741440013646,81,0.549561440874155,0.0214093897583109,0.4884100379664784,0.5107366237614593,0.4245269006389481,-0.01861160015531005
31866,ITA.8_1_690,41.7162653,13.618007800000004,2,0.0002935993366021,81,0.530035373645708,0.5386424668950829,0.5398979535142143,0.5097829706454301,0.3471564033706824,-0.022010923424570672
31867,ITA.8_1_692,41.756728800000005,13.6078056,2,0.0002566875017058,81,0.5253595703305862,0.5676081118622095,0.4960296323733679,0.4990738957310863,0.3937705343087322,-0.032722273362447374
31868,ITA.8_1_694,41.6476678,13.599926599999998,2,0.0003305139156433,81,0.4803996666357996,0.5129549032317807,0.5986352440040745,0.5030791925178256,0.3611371423279933,-0.02871242635950977
31869,ITA.8_1_695,41.666980800000005,13.194886599999998,3,0.0302826029006499,81,0.0812397444207797,0.0312436336697842,0.5307302528011852,0.1581935456986758,0.2741179738864709,-0.2655144184983794
31870,ITA.8_1_696,41.6182045,13.5619229,2,0.0004043513061601,81,0.4749315677377535,0.4709139735160663,0.5261098249837948,0.5046601074173536,0.3776942309473099,-0.027126960567253167
31871,ITA.8_1_7,41.3459338,13.347036200000002,3,0.0014059721476851,86,0.3412449300861191,0.264802296508936,0.4925889434206871,0.5466584405963516,0.325163996666358,0.11574603741610046
31872,ITA.8_1_70,41.804141300000005,12.5994182,5,0.0312572137611519,81,0.0135662561348272,0.0302435410686174,0.5411897397907214,0.0382413649411982,0.1477649782387258,-0.17293135403756563
31873,ITA.8_1_703,41.8917605,12.515114000000002,4,0.0007812797297111,81,0.6754388369293454,0.3504398555421798,0.4810995462542828,0.5977724141124179,0.5337801648300768,0.2784837537948665
31874,ITA.8_1_706,41.8868269,12.5182706,2,3.339434166070592e-06,81,0.7433299379572182,0.9259931475136588,0.4979216594129086,0.735243068802667,0.8003478099824057,0.20343128485776496
31875,ITA.8_1_708,41.877858499999995,12.518939,4,0.0002586680614881,81,0.0472773404944902,0.5664042966941384,0.477773127141402,0.0857062783591073,0.2567221038985091,-0.2336145925989356
31876,ITA.8_1_712,41.88925869999999,12.522045299999997,4,0.0013823078769287,81,0.1809797203444763,0.2670617649782387,0.5441007500694509,0.2825085100472265,0.603516251504769,-0.03674310650962753
