node,original_id,lat,lon,community_id,seamless_mavg,degree,betweenness
23117,FRA.8_1_2540,48.8746234,2.7735731,59,0.3163951013982776,2,3.4301810161199286e-10
11427,DEU.15_1_489,54.6704307,9.820289,45,0.3164029817575701,2,3.704115272067267e-05
5919,CZE_1287,49.74860770000001,18.0310207,21,0.3164579405500509,2,3.704115272067266e-05
39944,RUS.14_1_468,59.850644800000005,30.268218,116,0.3164854986572831,2,3.704115272067267e-05
24763,GBR.1.36_1_928,51.46458850000001,-0.1717302,66,0.3164952495601445,2,2.6377309117905757e-05
29789,ITA.13_1_737,45.0721192,7.5616897,79,0.3166020742661357,2,3.704115272067267e-05
37611,PRT_437,38.7750749,-9.1155101,52,0.3166825261598295,2,3.704115272067267e-05
25726,GBR.1.96_1_61,51.976652299999984,1.3194153000000002,64,0.3168096120011111,2,3.704115272067266e-05
39708,ROU.6_1_82,47.4003719,24.7362515,101,0.317267043244745,2,3.704115272067267e-05
52716,UKR.6_1_164,47.9727136,37.60297619999999,151,0.3174057875729235,2,3.704115272067268e-05
30022,ITA.16_1_59,42.924867000000006,10.5313855,82,0.3174355403278081,2,3.704115272067267e-05
11590,DEU.16_1_362,50.57908809999999,11.1355548,28,0.3174970552828965,2,3.704115272067267e-05
14759,DEU.4_1_1003,53.06841240000001,14.271542200000004,38,0.3176222428002593,2,3.704115272067267e-05
46959,SVK_1378,48.0237291,18.8025146,130,0.3176588480414852,2,3.704115272067267e-05
9311,DEU.10_1_3321,51.423684400000006,8.621199100000002,40,0.3177086026483934,2,3.704115272067266e-05
24396,GBR.1.36_1_1680,51.5641065,-0.0714812,66,0.3178280859338828,2,2.877550964450821e-07
25503,GBR.1.80_1_12,53.51637880000002,-2.3535431,63,0.3178744142976202,2,3.704115272067267e-05
8482,CZE_962,49.077041699999995,17.716596600000003,18,0.3179087600703769,2,3.704115272067267e-05
23000,FRA.8_1_1984,48.78037550000001,2.4594358,61,0.3179256320029632,2,3.704115272067267e-05
9047,DEU.10_1_2541,51.4741588,7.000622300000001,44,0.3184002222428002,2,1.9837880209893593e-08
49098,TUR_478,41.1292867,29.0248677,135,0.3186271506620983,2,3.704115272067267e-05
5852,CZE_1134,50.3966861,17.0814983,20,0.3188996110750996,2,3.704115272067267e-05
23398,FRA.9_1_1,49.505281100000005,-1.4799493,55,0.3189133438281323,2,3.704115272067266e-05
41845,RUS.4.19_1_1,62.69142970000001,38.8163269,113,0.3189409204555978,2,3.704115272067267e-05
11172,DEU.14_1_807,50.8898233,14.2285771,26,0.3189447726641355,2,3.704115272067267e-05
48272,SWE.15_1_226,59.39095190000001,18.0420085,132,0.3190174460598204,2,3.704115272067267e-05
37988,ROU.13_1_31,45.309991899999986,21.8797376,102,0.3190309102694694,2,3.704115272067267e-05
15839,DEU.7_1_843,49.8944215,8.938701400000001,39,0.3190765348643393,2,3.704115272067267e-05
3761,BLR.5_1_4,52.809196799999995,27.5731562,9,0.3191357255301417,2,3.704115272067267e-05
49934,UKR.15_1_0,48.958307299999994,38.3434368,141,0.3191711825168996,2,3.704115272067267e-05
50931,UKR.1_1_94,49.26572600000001,30.8495264,139,0.319206630243541,2,3.704115272067267e-05
9862,DEU.11_1_15,49.622862700000006,7.288014899999998,24,0.3192450967682192,2,3.704115272067267e-05
