node,original_id,lat,lon,community_id,seamless_mavg,degree,betweenness
72956,POL.12_1_80,50.13318759999999,18.5254337,111,0.2985784917481663,2,1.5281290352157337e-05
35747,FIN.3_1_78,64.66117480000001,24.490820299999996,172,0.2986078430623471,2,1.5281290352157337e-05
76426,POL.7_1_715,52.20468465,20.57269000017004,109,0.2986105860330073,2,3.41618954398976e-06
81361,RUS.19_1_483,56.8962532,41.26388206041354,117,0.2986453850855745,2,1.5281290352157334e-05
110594,RUS.7_1_394,51.2489593,37.93177049999999,167,0.2986501413508557,2,1.5281290352157337e-05
114979,SWE.21_1_336,59.0643826,12.6849027,174,0.2986675122249388,2,1.5281290352157337e-05
120980,UKR.18_1_350,49.450847749999994,35.41000084480946,191,0.2986720316320293,2,1.5281290352157334e-05
22716,DEU.2_1_1437,48.263082700000005,10.943901,1,0.2986740372860635,2,1.5281290352157337e-05
113684,SWE.11_1_72,59.87019785,14.993867065283688,177,0.2986808374083129,2,1.5281290352157337e-05
77380,PRT_1535,40.62315415,-7.220799510988561,43,0.2987089356662592,2,1.528129035215734e-05
97873,RUS.58_1_535,47.5796908,40.0811421,145,0.2987301994193154,2,1.5281290352157337e-05
75903,POL.7_1_1327,52.16216785000001,20.778958549999995,109,0.2987318803484107,2,1.5281290352157334e-05
48061,GBR.1.108_1_72,52.50745380000001,-1.480477,9,0.2987367244804401,2,1.5281290352157337e-05
89207,RUS.39_1_33,53.0314331,39.136383129198435,132,0.2987429706601466,2,1.5281290352157334e-05
100722,RUS.63_1_753,52.064382,43.1098937,151,0.2987438378667481,2,1.5281290352157337e-05
114913,SWE.21_1_262,58.80066749999999,12.4327134,174,0.2987546340158923,2,1.528129035215734e-05
72104,POL.11_1_61,54.33983130424805,18.56273120117647,110,0.2987886651894865,2,1.5281290352157337e-05
26786,DNK_1226,55.4143787,10.298408099999998,40,0.2988343062347188,2,5.730088437061287e-06
61916,LTU_232,54.3295252,23.471873899999995,87,0.2988356204156479,2,1.5281290352157334e-05
114652,SWE.19_1_75,62.36491479999999,17.2678959,173,0.2988495950488997,2,1.5281290352157337e-05
50209,GBR.1.4_1_13,52.51246379999999,-1.867106,9,0.2990116900977995,2,1.5281290352157337e-05
51783,GBR.3_1_581,55.9560859,-3.1293788999999994,73,0.2990300695293398,2,1.5281290352157337e-05
32921,ESP.5_1_622,42.8712711,-4.277926599999999,47,0.2990458282396087,2,1.528129035215734e-05
104829,RUS.70_1_319,53.76851579999998,38.57306479999999,160,0.2990464280256723,2,1.5281290352157337e-05
109410,RUS.79_1_243,51.72324029999999,39.288135999999994,165,0.2990849786063569,2,1.5281290352157334e-05
123614,UKR.26_1_146,47.8423049,35.2310137,187,0.2991064486552567,2,1.5281290352157334e-05
23902,DEU.3_1_72,52.411288799999994,13.3937874,37,0.2991502674205378,2,1.5281290352157337e-05
129821,UKR.8_1_464,50.331402450000006,37.2132917,191,0.2991512033924205,2,1.5281290352157337e-05
114579,SWE.19_1_226,62.36122849999999,16.972749138341868,173,0.2991815021393643,2,1.5281290352157337e-05
99937,RUS.62_1_875,53.28785909999999,50.3104949,148,0.2992561774144254,2,1.5281290352157334e-05
117970,UKR.14_1_195,50.6126846,24.1976046,182,0.2992718864608802,2,8.493131476502781e-07
54439,HRV_357,45.4979101,16.6668174,171,0.299302914883863,2,4.809541968232969e-06
128734,UKR.6_1_512,47.179444,37.546802799999995,192,0.2993191664119803,2,1.1675980953374388e-10
67399,MKD_77,41.98756699999999,21.490438,4,0.2993976887224938,2,1.5281290352157337e-05
3123,BGR_695,42.2306238,26.0792396,5,0.2993981395171149,2,1.5281290352157337e-05
28413,ESP.11_1_299,38.1999161,-6.599029178708312,44,0.2994223563569682,2,1.528129035215734e-05
25836,DEU.9_1_166,51.89876530000001,9.852416299999998,38,0.2994857617665036,2,1.5281290352157334e-05
14913,CZE_2240,49.0108086,14.010098199999998,26,0.2994935742665037,2,1.5281290352157337e-05
98086,RUS.58_1_736,47.74271989999999,40.3783846,145,0.2995225168092909,2,1.5281290352157337e-05
113190,SVN_119,46.036780118102094,14.4631070839804,171,0.2995462064486552,2,1.5281290352157337e-05
27562,DNK_643,54.9556899,8.851472799999998,33,0.2995492550427873,2,1.5281290352157337e-05
4579,BLR.3_1_30,53.7441663,23.735727769392323,8,0.299551505195599,2,1.5281290352157334e-05
46165,FRA.7_1_990,50.9781667,2.1488,64,0.299559806693154,2,2.8686392095040527e-05
22011,DEU.1_1_607,47.649132249999994,7.9369561678486065,34,0.2996011842909535,2,1.5281290352157334e-05
14710,CZE_1905,49.7826358,14.6751575,28,0.2996341152200489,2,1.5281290352157337e-05
29001,ESP.12_1_95,43.3177668,-8.4276178,42,0.2996470851161369,2,4.997503630356163e-06
10105,BUFFER_0901_87,40.5626019,30.97437289999999,19,0.2996669621026894,2,1.5281290352157337e-05
16279,CZE_938,50.380474475233946,13.338383225484202,26,0.2996822700183373,2,7.6364457149291e-06
7862,BUFFER_0547_75,60.6272984,4.851504599999999,12,0.2997281173594132,2,1.5281290352157337e-05
75865,POL.7_1_115,52.55881995,19.695838750262546,109,0.2997672715464546,2,1.1675980953374388e-10
66177,MDA_4086,46.13903565,28.950442475,99,0.2997675313264057,2,1.5281290352157334e-05
48831,GBR.1.25_1_163,52.91398079999999,-1.208736,9,0.2997719284841075,2,1.5281290352157337e-05
105727,RUS.72_1_47,56.726327000000005,36.7884126,137,0.2997887492359413,2,1.5281290352157337e-05
26843,DNK_1317,55.43599864999999,11.809891400000003,15,0.2997996599938874,2,1.5281290352157337e-05
