original_id,lat,lon,seamless_mavg_global,seamless_mavg_local,rank_global,rank_local,adap_betweenness_frac_global,adap_betweenness_frac_local,rank_disagreement
FRA.8_1_305,48.7988832,1.8291757,0.4564732006418093,0.3327883211678831,191.0,121.0,0.2491018490220048,0.2208394160583941,False
FRA.8_1_306,48.804415,1.8288086880573249,0.5374460765586797,0.5581970802919708,227.0,269.0,0.6843605592909535,0.6501094890510949,False
FRA.8_1_307,48.9638639,2.8605667,0.7252624847188265,0.717316605839416,525.0,546.0,0.4817454156479216,0.6467700729927007,False
FRA.8_1_31,48.52057475,2.355485469013467,0.2973852804095354,0.292213503649635,103.0,102.0,0.458111934596577,0.2581386861313868,False
FRA.8_1_310,48.6037973,2.2672226,0.6950102078239607,0.6750583941605839,410.0,401.0,0.5256948349633251,0.6383576642335766,False
FRA.8_1_311,48.6707821,2.2846698999999995,0.5028081257640586,0.5104552919708029,212.0,217.0,0.3756568612469437,0.1738503649635036,False
FRA.8_1_312,48.6789837,2.2269249,0.7160467947738386,0.7084753649635037,447.0,499.0,0.7390511155256723,0.626551094890511,False
FRA.8_1_313,48.68005030021174,2.2331369025303514,0.0420975779339853,0.0548968978102189,21.0,21.0,0.0821817695599022,0.0364963503649635,False
FRA.8_1_314,48.6804739,2.2284721,0.7162011957518336,0.6917308394160585,450.0,423.0,0.6983923441320292,0.6541970802919708,False
FRA.8_1_315,48.6797174,2.2277058,0.722390155103912,0.7082354014598539,500.0,495.0,0.4651031479217603,0.6692700729927007,False
FRA.8_1_316,48.71105109999999,2.2628775,0.2186567580990219,0.2136195255474452,87.0,79.0,0.1894017420537897,0.1983759124087591,False
FRA.8_1_317,48.7163951,2.2681617,0.2287773762224938,0.2356277372262773,88.0,87.0,0.1683785910757946,0.1956569343065693,False
FRA.8_1_318,48.6793505,2.2273153,0.7209730554706602,0.7127682481751825,487.0,530.0,0.7278446668704156,0.6677554744525548,False
