original_id,lat,lon,seamless_mavg_global,seamless_mavg_local,rank_global,rank_local,adap_betweenness_frac_global,adap_betweenness_frac_local,rank_disagreement
54254,37.5947683,-122.4888575,0.3658276413938989,0.3412259259259259,33.0,32.0,0.396355349588065,0.2734814814814815,False
54266,37.710008,-122.1787489,0.1874088663437987,0.1767148148148148,19.0,17.0,0.3305129703852149,0.2048888888888889,False
54328,37.6262604,-122.4035945,0.529990355711423,0.5190814814814815,58.0,56.0,0.4888862447116456,0.6288888888888889,False
54482,37.7975518,-122.280834,0.6487285682476063,0.646725925925926,86.0,85.0,0.4750439768425741,0.6555555555555556,False
54490,37.7723691,-122.2429769,0.6546094271877088,0.6515148148148149,90.0,90.0,0.4876725673569361,0.6637037037037037,False
54523,37.5899648,-122.3633669,0.7128209613671788,0.7030037037037038,110.0,107.0,0.7176313738588288,0.6442962962962964,False
54656,37.9432789,-122.3839987,0.7226944861946115,0.7096703703703702,118.0,112.0,0.5721078267646403,0.672962962962963,False
54721,37.9056501,-122.2084971,0.0256673137942551,0.0398259259259259,2.0,3.0,0.0579087341349365,0.0148148148148148,False
54750,37.6209799,-122.4252459,0.6656338649521264,0.6492259259259259,95.0,87.0,0.6934737530616789,0.6752592592592592,False
54778,37.5113374,-122.340175,0.6611755037853486,0.5993296296296297,93.0,78.0,0.6999535181474059,0.6733333333333335,False
54799,37.6933017,-122.0427455,0.5740910431975063,0.5693555555555555,67.0,68.0,0.6294338677354709,0.636,False
54873,38.0372921,-122.1780828,0.6299910515475394,0.664437037037037,83.0,93.0,0.6826138387886885,0.6640740740740741,False
54949,37.5528653,-122.3763331,0.4416371701736807,0.4310407407407407,47.0,46.0,0.6252054108216434,0.2735555555555555,False
54986,37.6914091,-122.0611906,0.5706027541193499,0.5722851851851852,66.0,69.0,0.7200327042974839,0.6764444444444444,False
72181,37.9660821,-122.2785688,0.6575705369071476,0.6607814814814814,92.0,91.0,0.7080572255622356,0.6468888888888888,False
72623,37.7574534,-122.3865173,0.084618660932977,0.0901851851851851,8.0,8.0,0.2495606490759296,0.1111111111111111,False
72680,37.9471342,-122.3992805,0.7215608369516812,0.7267851851851851,115.0,129.0,0.7230715597862392,0.6662962962962964,False
72799,37.6218966,-122.4459269,0.2876107840681363,0.2797962962962963,22.0,24.0,0.1957901914940993,0.0666666666666666,False
