original_id,lat,lon,seamless_mavg_global,seamless_mavg_local,rank_global,rank_local,adap_betweenness_frac_global,adap_betweenness_frac_local,rank_disagreement
NLD_1506,53.047358300000006,5.8433715,0.4533384202240948,0.4734468085106382,178.0,196.0,0.5725067135845912,0.7332882011605416,False
NLD_1508,52.96062160000001,5.9153395,0.5109122511343641,0.5253491295938105,269.0,275.0,0.6281361237151588,0.6968085106382979,False
NLD_1511,53.218884200000005,5.9344244999999995,0.5216277433095657,0.5377775628626693,282.0,307.0,0.4321061209371238,0.5194390715667312,False
NLD_1512,52.9361531,5.9431983,0.521598620242615,0.5366276595744681,281.0,305.0,0.5691001018612835,0.24,False
NLD_1513,53.235089900000006,5.989697699999999,0.4975264654134642,0.5064574468085106,231.0,229.0,0.3950358366515418,0.4438878143133462,False
NLD_1516,52.8802184,6.004712400000001,0.4174673395684786,0.4195647969052224,133.0,117.0,0.676888230391703,0.6840618955512573,False
NLD_1518,52.791213799999994,6.1164584,0.7061763496620059,0.7026199226305607,462.0,447.0,0.7923304009630521,0.7190522243713733,False
NLD_1519,53.25642660000001,6.144797400000001,0.5227697657190481,0.5363675048355899,284.0,304.0,0.3856907121029724,0.5295357833655706,False
NLD_1524,53.248286400000005,6.035483599999999,0.5044106676544126,0.5029342359767892,255.0,221.0,0.3622615056949718,0.4830560928433269,False
NLD_1525,53.325767799999994,6.862006000000001,0.5280791925178256,0.5354148936170213,295.0,298.0,0.5666413556810815,0.4099613152804642,False
NLD_1527,53.32636059999999,6.687392500000001,0.4343547735901471,0.442127659574468,152.0,146.0,0.6913684600425966,0.5013346228239846,False
NLD_1528,53.333733900000006,6.9237352,0.7080478840633393,0.7137301740812377,466.0,467.0,0.8160092601166774,0.6977756286266925,False
NLD_1529,53.3347564,6.7473725999999985,0.5101062968793406,0.5251557059961317,267.0,273.0,0.5650112047411797,0.4766731141199226,False
NLD_1531,53.4096488,6.674839100000001,0.4867456431151032,0.5076228239845262,214.0,233.0,0.5132064080007408,0.4241972920696325,False
NLD_1532,53.413946200000005,6.7202534,0.5332013704972683,0.5363326885880078,306.0,303.0,0.6211573293823502,0.6123597678916828,False
NLD_1536,53.4212147,6.758516699999999,0.4057563663302157,0.4199439071566731,115.0,119.0,0.6672234466154274,0.4025725338491296,False
NLD_1539,53.3320112,6.907022799999998,0.4041224928234095,0.4188017408123791,114.0,115.0,0.7129310121307528,0.5618181818181818,False
NLD_154,51.9547591,5.851955500000002,0.6284218631354757,0.6252137330754355,378.0,360.0,0.3402446522826187,0.6840038684719536,False
NLD_1541,52.886632299999995,5.359448,0.716392304843041,0.7225145067698258,492.0,489.0,0.8162127974812483,0.715183752417795,False
NLD_1543,52.94645380000001,5.4231314,0.5256233725344939,0.5314709864603482,290.0,289.0,0.6168332252986388,0.7061895551257253,False
NLD_1544,53.1703923,5.4252094,0.4074718492453005,0.4157940038684719,120.0,113.0,0.6400461153810538,0.7103481624758221,False
NLD_1545,52.9715753,5.4558214000000005,0.4956437170108344,0.5185164410058027,225.0,255.0,0.6171873321603852,0.1936363636363636,False
NLD_1547,53.1824012,5.549851,0.5422326419112882,0.5582649903288202,319.0,329.0,0.643038244281878,0.2420696324951644,False
NLD_1548,53.01471019999999,5.6159999,0.5013888693397537,0.4996992263056093,243.0,213.0,0.5727074729141587,0.6916247582205028,False
NLD_1553,53.040124600000006,5.662760100000001,0.4496678673951292,0.4704468085106383,172.0,192.0,0.4691760348180387,0.7145647969052225,False
NLD_1554,53.129743399999995,5.713231600000001,0.5329979627743309,0.5245889748549323,304.0,269.0,0.35512288174831,0.0909090909090909,False
NLD_1556,53.1887582,5.728059200000001,0.5321740068524864,0.5292949709864604,303.0,282.0,0.4517629410130567,0.6904835589941973,False
NLD_1559,52.7336226,6.4727728,0.6883155199555515,0.6946402321083172,435.0,434.0,0.4499651819612927,0.6985686653771761,False
NLD_156,51.842881000000006,5.852292,0.1436288082229836,0.1620164410058027,56.0,58.0,0.1856886748773034,0.0905802707930367,False
NLD_1562,53.361054,6.5188464999999995,0.4331966385776462,0.4304110251450677,150.0,129.0,0.6237368274840263,0.4508123791102514,False
NLD_1563,53.39015020000002,6.566863700000001,0.5216807667376608,0.53963249516441,283.0,313.0,0.6178483192888231,0.5538684719535784,False
NLD_1565,53.20457160000001,6.5856218,0.5072031021390869,0.4947030947775628,260.0,208.0,0.5911284378183165,0.4955705996131527,False
NLD_1569,53.30688899999999,6.592710800000001,0.6817783683674415,0.683536750483559,430.0,412.0,0.7211436244096676,0.7088974854932302,False
NLD_157,51.584022399999995,4.924225900000001,0.6999866561718677,0.6949342359767892,450.0,437.0,0.4749732382628021,0.7205029013539652,False
NLD_1571,53.4009373,6.609438000000001,0.5099551902953976,0.5074148936170213,265.0,232.0,0.5642250208352626,0.4642359767891683,False
NLD_1574,53.1777182,5.6347676999999985,0.4558907213630892,0.4632417794970987,184.0,179.0,0.5912714140198166,0.7133268858800774,False
NLD_1576,53.03262009999999,5.6518894999999985,0.5286827021020466,0.5379816247582205,298.0,308.0,0.5208732290026854,0.3611025145067698,False
NLD_1580,52.9024767,5.410768200000001,0.4092787758125752,0.4197234042553192,124.0,118.0,0.6651121400129643,0.3615473887814313,False
NLD_1581,53.17461590000003,5.4114962,0.7124203074358739,0.7162930367504835,487.0,478.0,0.8125648671173258,0.7052030947775628,False
NLD_1582,53.255786400000005,6.3098856,0.4598215112510417,0.4674342359767892,187.0,188.0,0.3974832854893972,0.7203094777562862,False
NLD_159,51.83391870000001,4.9677868,0.6813720807482173,0.693872340425532,428.0,432.0,0.6988552643763312,0.6656479690522243,False
NLD_1590,53.2481468,6.406745600000001,0.5283798870265766,0.5288771760154739,296.0,280.0,0.3465213445689415,0.04642166344294,False
NLD_1593,53.330093000000005,6.5203056,0.6816872673395684,0.6883665377176015,429.0,428.0,0.6898772108528567,0.7079883945841392,False
NLD_1594,52.8550687,6.521237399999999,0.4484931845541253,0.4455667311411992,170.0,150.0,0.4141757570145383,0.3603288201160541,False
NLD_1596,53.29159550000001,6.5403725,0.1118005000463006,0.1390454545454545,34.0,31.0,0.2533727196962682,0.0618955512572533,False
NLD_1599,53.22986410000001,6.5562556,0.6411016020001853,0.6457591876208898,388.0,378.0,0.5794532827113622,0.7232688588007737,False
NLD_1602,53.210923699999995,6.5641028000000015,0.4955784980090749,0.5021808510638298,224.0,220.0,0.5685159737012686,0.531605415860735,False
NLD_1608,50.771948,5.710075599999999,0.6246939438836929,0.7483858800773693,373.0,507.0,0.3725280118529493,0.6742940038684719,False
NLD_161,51.87212030000001,4.9927723,0.4497678025743125,0.4504081237911025,173.0,157.0,0.5989997221964997,0.4994584139264991,False
NLD_1611,50.83767919999999,5.717429699999999,0.3787845078247986,0.3392659574468085,106.0,84.0,0.2895523659598111,0.3554352030947775,False
NLD_1612,50.8497947,5.706074299999999,0.6967097416427448,0.7154603481624758,447.0,472.0,0.3534149458283174,0.720889748549323,False
NLD_1614,50.8825619,5.750582800000001,0.7099868135938513,0.7229361702127659,475.0,490.0,0.6074351328826744,0.6890135396518375,False
NLD_1619,50.8964511,5.7367567,0.7127781368645245,0.7195009671179884,488.0,484.0,0.5612886378368367,0.7054932301740813,False
NLD_162,51.573665000000005,4.9934935,0.4005725437540513,0.4106808510638299,111.0,107.0,0.4563594777294194,0.3567504835589942,False
NLD_1621,50.870519400000006,5.7175500999999995,0.1292904342994721,0.157169245647969,52.0,54.0,0.1762740994536531,0.1431334622823984,False
NLD_1633,50.816919,6.0057703999999985,0.6215307713677192,0.7721315280464217,367.0,517.0,0.6946619131401055,0.6908123791102514,False
NLD_1635,50.8590632,6.056646700000001,0.7113725067135845,0.7159574468085107,481.0,476.0,0.7208239651819612,0.5358607350096712,False
NLD_1640,50.8762291,6.0595563,0.3482983979998148,0.3563974854932301,93.0,88.0,0.5914914343920734,0.4169439071566731,False
NLD_1641,50.89011220000001,6.045602299999999,0.7123452819705528,0.7205599613152807,486.0,485.0,0.6854592091860358,0.7059767891682786,False
NLD_1643,50.896103,6.0577971999999995,0.7576124733771645,0.7668423597678916,514.0,514.0,0.5923387350680619,0.7117794970986461,False
NLD_1644,50.89644310000001,6.0202475999999985,0.1194093619779609,0.1382543520309477,41.0,30.0,0.3580968608204463,0.2286847195357833,False
NLD_165,51.5653143,5.0486762,0.6149622187239561,0.6204545454545454,362.0,358.0,0.4687237707195111,0.7112185686653771,False
NLD_1652,50.823222000000015,5.9247316,0.6218481711269562,0.618205996131528,368.0,356.0,0.7196903416983054,0.62678916827853,False
NLD_1653,50.83140130000001,5.9784901,0.1142026020927864,0.1411547388781431,35.0,32.0,0.3298192425224558,0.3208123791102514,False
NLD_1657,50.8329101,5.8981544,0.611764005926475,0.6232833655705996,355.0,359.0,0.7188178535049542,0.6996324951644101,False
NLD_1660,50.8560087,5.8714103,0.1187149550884341,0.153848162475822,40.0,48.0,0.2923879988887859,0.081237911025145,False
NLD_1662,50.8662625,5.890166600000001,0.6198651264005925,0.6170483558994198,365.0,354.0,0.6609184183720715,0.7020116054158607,False
NLD_1666,50.8693709,5.8330237,0.7096920270395407,0.7159419729206963,474.0,474.0,0.5767684044818965,0.688046421663443,False
NLD_1667,50.8733825,5.7964022,0.3490671358459116,0.3561092843326885,94.0,87.0,0.4951580701916844,0.3607350096711799,False
NLD_1668,50.8868243,5.929429300000001,0.6118782109454579,0.6115899419729207,356.0,348.0,0.6673623483655895,0.7254932301740812,False
NLD_1671,50.8908484,5.9751061,0.7371622002037225,0.7538075435203094,505.0,508.0,0.5603692934530975,0.6819922630560928,False
NLD_1673,50.89613570000001,5.9528939,0.1230301694601351,0.1531924564796905,45.0,47.0,0.2308413742013149,0.0951450676982591,False
NLD_1676,50.90555790000001,5.930243900000001,0.6746645337531254,0.6891982591876209,414.0,429.0,0.6493356792295583,0.7184139264990329,False
NLD_1679,50.9195818,5.89277,0.4230231502916936,0.4382156673114119,138.0,141.0,0.5780257431243634,0.72036750483559,False
NLD_1694,50.9388295,5.875550199999998,0.5414919436984904,0.5503897485493229,317.0,322.0,0.5159242522455784,0.2406382978723404,False
NLD_1697,50.943392300000006,5.849573100000001,0.4177364107787758,0.4423762088974855,134.0,147.0,0.5917464580053708,0.6831721470019342,False
NLD_1701,50.96703719999998,5.8432373,0.6952241411241781,0.6868027079303675,441.0,420.0,0.6555760718585054,0.6745261121856867,False
NLD_1704,50.9752634,5.8245965,0.7163422631725158,0.7160396518375242,491.0,477.0,0.5243153995740346,0.7013539651837525,False
NLD_1708,51.001205299999995,5.858552,0.1185627743309565,0.1547321083172146,39.0,50.0,0.2388458190573201,0.0933075435203094,False
NLD_171,51.560652999999995,5.083331299999999,0.3013162978053523,0.3190377176015474,81.0,78.0,0.4587522918788777,0.0444874274661508,False
