label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
US Power Grid,adap_betweenness,,7980,0.1110554442217768,0.0012879926519705632,0.00013134782344850768,1.3134782344850763e-05,0.001195307281229073,8.635427615865955e-05,8.635427615865961e-06,100
US Power Grid,adap_betweenness,,8050,0.1120296147851258,0.0012565408594967231,0.00011731100628511966,1.1731100628511967e-05,0.0011667780004452901,7.799386735111783e-05,7.79938673511178e-06,100
US Power Grid,adap_betweenness,,8120,0.1130037853484747,0.00122411489645954,0.00011655186241251846,1.1655186241251851e-05,0.001142145401914897,7.16545018222557e-05,7.165450182225569e-06,100
US Power Grid,adap_betweenness,,8190,0.1139779559118236,0.001186678913382272,9.700158054804879e-05,9.700158054804882e-06,0.0011116677800044091,6.558258429276815e-05,6.558258429276815e-06,100
US Power Grid,adap_betweenness,,8260,0.1149521264751725,0.0011578712981518099,8.90336305988489e-05,8.903363059884888e-06,0.001081885994210602,6.0244778874595985e-05,6.024477887459599e-06,100
US Power Grid,adap_betweenness,,8330,0.1159262970385214,0.001130177020708036,9.34357033038744e-05,9.343570330387437e-06,0.0010604542418169271,5.9931576700508135e-05,5.993157670050816e-06,100
US Power Grid,adap_betweenness,,8400,0.1169004676018704,0.0011108327766643949,9.316490241410489e-05,9.31649024141049e-06,0.001040692496103277,6.225570283354946e-05,6.225570283354943e-06,100
US Power Grid,adap_betweenness,,8470,0.1178746381652193,0.001087731017590693,9.05310072694022e-05,9.053100726940221e-06,0.001021904920952979,6.19304015460698e-05,6.193040154606979e-06,100
US Power Grid,adap_betweenness,,8540,0.1188488087285682,0.001068804275217059,8.303043531278182e-05,8.303043531278185e-06,0.001005622355822716,6.143452346476403e-05,6.143452346476405e-06,100
US Power Grid,adap_betweenness,,8610,0.1198229792919171,0.001038187486083235,7.724480562140633e-05,7.724480562140631e-06,0.000980015586728972,5.13596783463617e-05,5.1359678346361705e-06,100
US Power Grid,adap_betweenness,,8680,0.120797149855266,0.001026219104876375,7.551905070527503e-05,7.551905070527503e-06,0.000962063014918678,4.5608870185604476e-05,4.560887018560449e-06,100
US Power Grid,adap_betweenness,,8750,0.121771320418615,0.001011745713649479,7.57229063092991e-05,7.572290630929912e-06,0.0009485637942551289,5.014703615974723e-05,5.014703615974723e-06,100
US Power Grid,adap_betweenness,,8820,0.1227454909819639,0.0009878089512357592,7.77994832374487e-05,7.779948323744874e-06,0.000927967045201467,5.073500467040219e-05,5.073500467040219e-06,100
US Power Grid,adap_betweenness,,8890,0.1237196615453128,0.000975283901135559,7.829328447106223e-05,7.829328447106222e-06,0.000906674460031123,5.025050514117377e-05,5.025050514117378e-06,100
