node,adap_degree,betweenness,degree,random,seamless_mavg
53,0.41389554588387817,0.8742105750532457,0.21239003611445503,0.48413834614316137,0.40836747847022864
54,0.720221501990925,0.9488285952403,0.9573664228169275,0.4920713028984165,0.7163873414205019
55,0.5387352532641911,0.28408185943142883,0.21240855634780997,0.48504139272154834,0.5210625798685063
56,0.5188873043800352,0.5476247800722289,0.21242707658116491,0.4586295027317344,0.4993377905361607
57,0.7156071858505417,0.2810630613945736,0.21244559681451985,0.4690650986202426,0.6870715714418
58,0.7206798777664599,0.425113436429299,0.2124641170478748,0.5085594962496527,0.6794724233725347
59,0.4729900916751551,0.4151680711176961,0.21248263728122974,0.4876936753403093,0.495346569126771
60,0.5795340309287896,0.4189461987221039,0.21250115751458468,0.444595981109362,0.5213787295119918
61,0.5244998610982499,0.40744513380868597,0.21251967774793962,0.4814647652560422,0.5112579961107511
62,0.4100809334197611,0.4242429854616168,0.21253819798129456,0.47591202889156403,0.42493109547180297
63,0.7458140568571164,0.2476340401889064,0.2125567182146495,0.4880759329567553,0.6767961663116955
64,0.43257394203166966,0.283100287063617,0.21257523844800444,0.4704589313825354,0.4279091952958608
65,0.0788700805630151,0.24050375034725438,0.07915547735901472,0.4827737753495694,0.11919157329382349
66,0.5040137049726827,0.4990091675155107,0.21259375868135938,0.4450867672932679,0.5070105750532456
67,0.5425756088526715,0.5773127141401981,0.21261227891471432,0.48647245115288457,0.49926057968330395
68,0.5544781924252246,0.666969163811464,0.21263079914806926,0.5006004259653671,0.5559311047319198
69,0.32783850356514493,0.3452356699694416,0.07917399759236966,0.4989774979164738,0.5494113343828133
70,0.6419412908602649,0.0916566348735994,0.2126493193814242,0.5067961848319289,0.6121840818594315
71,0.3581061209371238,0.09139735160663025,0.0791925178257246,0.45885693119733306,0.4844438373923513
72,0.5460853782757663,0.8531715899620336,0.21266783961477914,0.5182929900916752,0.5369217427539587
73,0.3618920270395407,0.08426706176497824,0.07921103805907954,0.4778131308454487,0.5594703583665154
74,0.528148347069173,0.46030187980368553,0.21268635984813408,0.5733908695249561,0.5371663950365774
75,0.5645307898879526,0.08411889989813871,0.21270488008148902,0.5076783035466247,0.4579701916844153
76,0.5139466617279378,0.08385961663116956,0.21272340031484396,0.5321029724974535,0.5295699231410317
77,0.6689278636910826,0.948847115473655,0.9573849430502824,0.4870512084452264,0.6679629410130568
78,0.5315344013334569,0.08365589406426521,0.2127419205481989,0.4845706083896657,0.4807511436244097
79,0.40232891934438375,0.4448004444856005,0.21276044078155384,0.51751995555144,0.4113219279562923
80,0.36230762107602554,0.2623946661727938,0.07922955829243448,0.46218612834521716,0.5425266969163811
81,0.7238420224094824,0.9149365682007593,0.21277896101490879,0.5044400407445134,0.7017387813686453
82,0.5782596536716363,0.26304287434021667,0.21279748124826373,0.5580148161866839,0.44831622372441887
83,0.5309104546717288,0.6240022224280026,0.21281600148161867,0.5364776368182239,0.49906539494397634
84,0.5156466339475877,0.666987684044819,0.2128345217149736,0.48173590147235856,0.5069693767941474
85,0.4888206315399574,0.7170849152699325,0.21285304194832855,0.5036364478192425,0.49032784517084904
86,0.7302339105472729,0.22798407259931475,0.2128715621816835,0.48281377905361605,0.6979752847485878
87,0.013187146958051671,0.014575423650337994,0.013204926382072414,0.4964005926474674,0.048021983516992314
88,0.46919974071673304,0.26361700157421986,0.21289008241503843,0.569806833966108,0.531827104361515
89,0.552076858968423,0.2641540883415131,0.21290860264839337,0.5517201592740069,0.49123551254745806
90,0.46738123900361145,0.2640985276414483,0.2129271228817483,0.5346537642374294,0.5068027132141864
91,0.5501942772478934,0.2629687934067969,0.21294564311510325,0.5200333364200389,0.4976543291045467
92,0.5284859709232336,0.258912862302065,0.2129641633484582,0.5289228632280767,0.5012137697934994
93,0.5297677562737291,0.25641263079914806,0.21298268358181313,0.4712958607278452,0.5072295953329011
94,0.47508380405593115,0.2538568385961663,0.21300120381516807,0.5038625798685064,0.49273574405037496
95,0.526629687934068,0.25139364755995924,0.213019724048523,0.5049093434577276,0.502632271506621
96,0.4938086859894435,0.24918973979072137,0.21303824428187795,0.48449374942124274,0.5103718770256506
