label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
EU Power Grid,adap_betweenness,,16900,0.1291259168704156,0.000599174816625866,4.663648048792367e-05,4.663648048792367e-06,0.0005582212713935889,3.4097530503636526e-05,3.4097530503636546e-06,100
EU Power Grid,adap_betweenness,,17030,0.1301191931540342,0.00058343520782391,4.533284756378548e-05,4.533284756378546e-06,0.000546836797065958,3.4449120596195067e-05,3.444912059619507e-06,100
EU Power Grid,adap_betweenness,,17160,0.1311124694376528,0.0005703698044009241,4.8583449760474414e-05,4.858344976047442e-06,0.000537362469437592,3.432565340938792e-05,3.4325653409387916e-06,100
EU Power Grid,adap_betweenness,,17290,0.1321057457212713,0.000564180929095301,4.909472273866909e-05,4.909472273866907e-06,0.00052872860635691,3.0773853844731645e-05,3.077385384473166e-06,100
EU Power Grid,adap_betweenness,,17420,0.1330990220048899,0.000556998777506057,5.040775588617788e-05,5.0407755886177895e-06,0.0005181081907089899,2.8458110201454144e-05,2.845811020145415e-06,100
EU Power Grid,adap_betweenness,,17550,0.1340922982885085,0.000548135696821458,5.19643882849915e-05,5.19643882849915e-06,0.000509397921760334,2.9322720488917996e-05,2.9322720488918004e-06,100
EU Power Grid,adap_betweenness,,17680,0.1350855745721271,0.00053705684596571,5.1915285767164686e-05,5.191528576716468e-06,0.0005005348410757359,2.4680683060253563e-05,2.468068306025356e-06,100
EU Power Grid,adap_betweenness,,17810,0.1360788508557457,0.000526130806845906,4.5766535756321565e-05,4.576653575632156e-06,0.00049388753056229,2.297366789815911e-05,2.2973667898159116e-06,100
EU Power Grid,adap_betweenness,,17940,0.1370721271393642,0.0005156632029339299,4.355459420708103e-05,4.355459420708102e-06,0.000485559290953487,2.663157178957719e-05,2.6631571789577186e-06,100
EU Power Grid,adap_betweenness,,18070,0.1380654034229828,0.000511002444987722,4.4369926492698426e-05,4.436992649269841e-06,0.000478682762836128,2.7049002766080393e-05,2.7049002766080387e-06,100
EU Power Grid,adap_betweenness,,18200,0.1390586797066014,0.000496790953545177,4.096599543436104e-05,4.096599543436105e-06,0.000466534229828793,2.6839890428942326e-05,2.683989042894232e-06,100
EU Power Grid,adap_betweenness,,18330,0.14005195599022,0.000486399755501167,4.1170461975429605e-05,4.1170461975429595e-06,0.00045851161369187096,2.803642030652765e-05,2.803642030652764e-06,100
EU Power Grid,adap_betweenness,,18460,0.1410452322738386,0.00048235024449872003,4.1674905367663165e-05,4.1674905367663165e-06,0.00045094743276277396,2.7537394503747846e-05,2.7537394503747817e-06,100
EU Power Grid,adap_betweenness,,18590,0.1420385085574572,0.000474862469437593,4.3335797131648176e-05,4.333579713164818e-06,0.00044391809290947597,2.839182919646347e-05,2.8391829196463487e-06,100
EU Power Grid,adap_betweenness,,18720,0.1430317848410758,0.000466457823960821,4.069730576389866e-05,4.069730576389867e-06,0.00043390892420531904,2.702544794187161e-05,2.7025447941871604e-06,100
EU Power Grid,adap_betweenness,,18850,0.1440250611246943,0.00045346882640580897,4.370164948312979e-05,4.370164948312979e-06,0.000423059290953484,2.705510622477886e-05,2.705510622477888e-06,100
EU Power Grid,adap_betweenness,,18980,0.1450183374083129,0.000445981051344684,4.2956947234844815e-05,4.2956947234844815e-06,0.000419162591686984,2.81314324225865e-05,2.81314324225865e-06,100
