node,adap_betweenness
610,0.7187328850855744
611,0.7204449113691931
612,0.6377020935207823
613,0.34389562958435205
614,0.73643711797066
615,0.08333717909535451
616,0.7397213477995109
617,0.7337717756723716
618,0.7119003667481663
619,0.723075412591687
620,0.726697814792176
621,0.4153746943765281
622,0.5552600091687041
623,0.27667405256723715
624,0.7214977078239608
625,0.47979064792176035
626,0.4799519407090464
627,0.523622020171149
628,0.7475803789731051
629,0.36935368276283614
630,0.7483000458435207
631,0.713609031173594
632,0.22818001222493886
633,0.47243467298288505
634,0.5741525061124694
635,0.4457141656479217
636,0.07307281479217603
637,0.7566965158924205
638,0.7099290189486551
639,0.23220965770171145
640,0.7323497096577016
641,0.4488264822738386
642,0.3900781632029339
643,0.4472354828850855
644,0.5640578392420538
645,0.7337322738386308
646,0.7222676497555012
647,0.3630369040342298
648,0.7389344437652812
649,0.10913080684596577
650,0.7274724174816625
651,0.7405893184596577
652,0.6792882029339853
653,0.7115887836185819
654,0.716963019559902
655,0.11698074572127139
656,0.7079545385085574
657,0.10175091687041564
658,0.7048814180929095
659,0.7097538966992664
660,0.7081415036674816
661,0.7105563875305623
662,0.7087686430317848
663,0.5669425427872861
664,0.4234121332518337
665,0.20365242970660144
666,0.72732266198044
667,0.6876198808068459
668,0.7195199419315403
669,0.3772528270171149
670,0.30917741442542784
671,0.5872131723716382
672,0.7330552414425427
673,0.6375509627139364
674,0.7240528728606356
675,0.6152538202933985
676,0.18227124083129584
677,0.32416289731051345
678,0.33485918398533004
679,0.5639105287286064
680,0.11660139058679707
681,0.6022283771393642
682,0.7137766656479216
683,0.2907490831295843
684,0.729775672371638
685,0.41229767726161365
686,0.5224731815403422
687,0.7078196821515892
688,0.07290548594132029
689,0.7527639058679706
690,0.5509647004889975
691,0.45982373166259166
692,0.4886389058679706
693,0.4506944529339853
694,0.6924526283618581
695,0.18365441625916867
696,0.4926409688264058
697,0.6748006570904646
698,0.28612095048899755
699,0.5009287897310513
700,0.7443610177261613
701,0.6656162897310512
702,0.28660024449877747
703,0.3893741595354523
704,0.37386468520782395
705,0.5938562041564791
706,0.4378084504889975
707,0.008086567848410756
708,0.42373028728606354
709,0.743726084963325
710,0.01493856968215159
711,0.7597477078239608
712,0.7301355440097799
713,0.4783338172371638
714,0.49323173899755496
715,0.44659176344743273
716,0.08260398838630806
717,0.4713993734718826
718,0.321484336797066
719,0.7431556387530562
720,0.716312576405868
721,0.3567222646699266
722,0.6836237775061124
723,0.7055321668704156
724,0.4555413355745721
725,0.594981509779951
726,0.736067619193154
727,0.18283221271393643
728,0.7053999083129584
729,0.7311152964547676
730,0.7265956601466992
731,0.7490294162591686
732,0.5571033007334962
733,0.30176871943765277
734,0.7374496485330073
735,0.7480214700488997
736,0.40076726772616134
737,0.7392981356968215
738,0.7048384779951099
739,0.3479303178484107
740,0.17250191014669924
741,0.43879546149144255
742,0.7252754431540341
743,0.23554141198044007
744,0.09802666564792174
745,0.7373558985330073
746,0.37110841992665033
747,0.4496721424205378
748,0.4624339853300733
749,0.44992588630806846
750,0.4931296607579461
751,0.7101983496332517
752,0.2661034535452323
753,0.6052412897310513
754,0.44835108496332515
755,0.7082636766503667
756,0.3311470048899755
757,0.524596194987775
758,0.44592191320293395
759,0.6327958435207824
760,0.7171179706601466
761,0.4646227078239608
762,0.7144847188264057
763,0.7373218979217604
764,0.3906460116136919
765,0.3730424816625917
766,0.6877752903422982
