label,protocol,m,stochastic_id,AUC_S1,AUC_S2,p_LCC_0.5,p_LCC_0.25,p_LCC_0.1,p_LCC_0.05,max_S2_over_N,p_at_max_S2
EU Power Grid,adap_betweenness,,75,0.010075682032123282,0.004506679103480799,0.006762190448901628,0.012711000206580631,0.019089410553422465,0.025527349405981566,0.3689028117359413,0.0049663814180929
EU Power Grid,adap_betweenness,,76,0.010763864337458316,0.004391421715649848,0.0058422512059375905,0.013526666538188844,0.02003669989709837,0.027371112936286947,0.4164578239608801,0.0059596577017114
EU Power Grid,adap_betweenness,,77,0.010025168226012616,0.004401651975661436,0.006649717139957737,0.01335924951665066,0.01708570041708606,0.026846308525466687,0.418291564792176,0.0049663814180929
EU Power Grid,adap_betweenness,,78,0.011348294502868615,0.004642844774940804,0.008438225184335471,0.015344185027054999,0.018055232988448758,0.026396140287707086,0.3472799511002444,0.0059596577017114
EU Power Grid,adap_betweenness,,79,0.010246674605061928,0.003925815868489982,0.00655055626335603,0.013240639007861292,0.01717721311827805,0.02454064951354925,0.429637836185819,0.0059596577017114
EU Power Grid,adap_betweenness,,80,0.00971719034653885,0.004376562035306588,0.006182218907546559,0.012166290532644886,0.018123649469150183,0.025954018373213518,0.4200641809290953,0.0049663814180929
EU Power Grid,adap_betweenness,,81,0.010743365871366829,0.00409524506341499,0.009020908803147164,0.013963225211104187,0.017665735121809065,0.025719956673089787,0.3527506112469437,0.0059596577017114
EU Power Grid,adap_betweenness,,82,0.011105348595234155,0.004594425591799854,0.005921090989993164,0.014976315236258735,0.020982744808134578,0.025351929539399347,0.3987240220048899,0.0059596577017114
EU Power Grid,adap_betweenness,,83,0.010987768908023715,0.004151215514146098,0.007178709835848065,0.014619067335181389,0.019313792966494703,0.02482316126155213,0.3664883863080684,0.0059596577017114
EU Power Grid,adap_betweenness,,84,0.010066218282691202,0.004644613061723214,0.0071123305804428475,0.014078113363849854,0.018019830886135627,0.023787614760100634,0.3696363080684596,0.0049663814180929
EU Power Grid,adap_betweenness,,85,0.009964507641240588,0.004460142045327148,0.006394003068585411,0.01175626268160233,0.02032680803990304,0.025599876630870044,0.4260314792176038,0.0049663814180929
EU Power Grid,adap_betweenness,,86,0.010274671214247974,0.004358993005687263,0.007092050064769305,0.013511086723706675,0.01786961238623119,0.025607054244986133,0.3571668704156479,0.0049663814180929
EU Power Grid,adap_betweenness,,87,0.010703507321232614,0.004257714949415193,0.005852721223153926,0.012866405856906049,0.01746119158555142,0.02562093825082819,0.3672295232273838,0.0059596577017114
EU Power Grid,adap_betweenness,,88,0.010249490203329202,0.003990172400313682,0.006201540451562007,0.012806110871771473,0.01720587200152081,0.02325522447846624,0.4181387530562346,0.0059596577017114
EU Power Grid,adap_betweenness,,89,0.010314909225065103,0.004687013998432998,0.008035928661508802,0.012490453870973665,0.01872891251993425,0.02698055682898666,0.3570293398533007,0.0049663814180929
EU Power Grid,adap_betweenness,,90,0.010841539939252598,0.004654972338367014,0.007264589359566871,0.014381532893685996,0.018571076744130777,0.025470406599159216,0.4202169926650366,0.0059596577017114
EU Power Grid,adap_betweenness,,91,0.010245634882790733,0.0045336587580366025,0.008075091438921047,0.013970942483112784,0.01835594240964432,0.027674792090699146,0.3912515281173593,0.0049663814180929
EU Power Grid,adap_betweenness,,92,0.010243919720503918,0.004514700902317788,0.008023114419769124,0.012741444336001408,0.018202753609546325,0.025981658405064112,0.3562423594132029,0.0049663814180929
EU Power Grid,adap_betweenness,,93,0.009813914874615862,0.004299842674433264,0.007093895140772828,0.013305170680739565,0.017888315802851603,0.023663092247699857,0.3697203545232273,0.0049663814180929
EU Power Grid,adap_betweenness,,94,0.010799973816045237,0.004012765489374903,0.0064667234505017945,0.014328893905176323,0.019130132424982044,0.026520058173339457,0.3622555012224938,0.0059596577017114
EU Power Grid,adap_betweenness,,95,0.01112361495683156,0.0044328132869430655,0.007548710740033297,0.015906581970322894,0.019233104303155658,0.02696808203799269,0.3560360635696821,0.0059596577017114
EU Power Grid,adap_betweenness,,96,0.010360383793306555,0.004015588676855851,0.0061873008622697,0.013178571558556304,0.019087098089369977,0.025655803628876556,0.3576711491442542,0.0059596577017114
EU Power Grid,adap_betweenness,,97,0.010619737580870595,0.004287457077742679,0.007182811398119105,0.01317077104938238,0.019191065240716912,0.025158032803585934,0.3550045843520782,0.0059596577017114
EU Power Grid,adap_betweenness,,98,0.010526640696922331,0.0040615944900534,0.006204264581486669,0.014049639659105814,0.01778699492911477,0.02370148763504704,0.3551955990220048,0.0059596577017114
EU Power Grid,adap_betweenness,,99,0.01030870883750615,0.004567127190270385,0.0070693660364379565,0.012787784362708552,0.018240577113946044,0.02524291796644459,0.3692313569682151,0.0049663814180929
EU Power Grid,adap_betweenness,,100,0.010975906967075543,0.004334669575911927,0.007134070783936101,0.014090249349233069,0.018998592714148277,0.027547863408091094,0.357296760391198,0.0059596577017114
